"REF_DATE","GEO","DGUID","Investment income","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1988-04","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-538","","","","0"
"1988-04","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","-698","","","","0"
"1988-04","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-3676","","","","0"
"1988-04","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-3789","","","","0"
"1988-04","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-3447","","","","0"
"1988-04","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-342","","","","0"
"1988-04","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","113","","","","0"
"1988-04","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","-562","","","","0"
"1988-07","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","3611","","","","0"
"1988-07","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","2124","","","","0"
"1988-07","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","1368","","","","0"
"1988-07","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","120","","","","0"
"1988-07","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","1276","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","42","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","1234","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","1115","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","120","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","363","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","110","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","110","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","","..","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","253","","","","0"
"1988-07","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","1972","","","","0"
"1988-07","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","9584","","","","0"
"1988-07","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","6748","","","","0"
"1988-07","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2251","","","","0"
"1988-07","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","1260","","","","0"
"1988-07","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","864","","","","0"
"1988-07","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","127","","","","0"
"1988-07","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","932","","","","0"
"1988-07","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","255","","","","0"
"1988-07","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","677","","","","0"
"1988-07","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","3566","","","","0"
"1988-07","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","1130","","","","0"
"1988-07","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","1705","","","","0"
"1988-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","2924","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","246","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","2677","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","972","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","1705","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","4190","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","4032","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","3638","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","934","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","246","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","805","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","667","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","122","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","864","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","394","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","158","","","","0"
"1988-07","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","2470","","","","0"
"1988-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5973","","","","0"
"1988-07","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","-1648","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-204","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","-1443","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","143","","","","0"
"1988-07","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","-1586","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-3827","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-3922","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-3528","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-394","","","","0"
"1988-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","95","","","","0"
"1988-07","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","-498","","","","0"
"1988-10","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","5282","","","","0"
"1988-10","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","2464","","","","0"
"1988-10","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","2672","","","","0"
"1988-10","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","146","","","","0"
"1988-10","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","2600","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","40","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","2560","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","2414","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","146","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","360","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","103","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","103","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","","..","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","257","","","","0"
"1988-10","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","2322","","","","0"
"1988-10","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","10241","","","","0"
"1988-10","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","7019","","","","0"
"1988-10","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2352","","","","0"
"1988-10","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","1329","","","","0"
"1988-10","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","898","","","","0"
"1988-10","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","126","","","","0"
"1988-10","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","916","","","","0"
"1988-10","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","251","","","","0"
"1988-10","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","666","","","","0"
"1988-10","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","3750","","","","0"
"1988-10","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","4292","","","","0"
"1988-10","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","-1069","","","","0"
"1988-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","2734","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","247","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","2487","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","3557","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","-1069","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","4920","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","4185","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","3724","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","957","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","241","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","836","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","656","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","121","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","913","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","461","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","735","","","","0"
"1988-10","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","2587","","","","0"
"1988-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4959","","","","0"
"1988-10","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","-134","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-207","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","73","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-1143","","","","0"
"1988-10","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","1216","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-4560","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-4082","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-3622","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-461","","","","0"
"1988-10","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","-478","","","","0"
"1988-10","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","-265","","","","0"
"1989-01","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","4046","","","","0"
"1989-01","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","2436","","","","0"
"1989-01","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","1193","","","","0"
"1989-01","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","417","","","","0"
"1989-01","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","1426","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","90","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","1336","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","919","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","417","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","382","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","108","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","108","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","","..","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","274","","","","0"
"1989-01","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","2237","","","","0"
"1989-01","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","10434","","","","0"
"1989-01","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","7607","","","","0"
"1989-01","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2477","","","","0"
"1989-01","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","1455","","","","0"
"1989-01","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","900","","","","0"
"1989-01","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","121","","","","0"
"1989-01","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","871","","","","0"
"1989-01","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","227","","","","0"
"1989-01","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","644","","","","0"
"1989-01","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","4259","","","","0"
"1989-01","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","2214","","","","0"
"1989-01","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","614","","","","0"
"1989-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","2867","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","227","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","2640","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","2026","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","614","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","4481","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","4293","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","3721","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","991","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","218","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","842","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","634","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","117","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","920","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","572","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","187","","","","0"
"1989-01","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","3087","","","","0"
"1989-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-6388","","","","0"
"1989-01","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","-1441","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-137","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","-1304","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-1107","","","","0"
"1989-01","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","-197","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-4098","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-4185","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-3613","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-572","","","","0"
"1989-01","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","87","","","","0"
"1989-01","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","-849","","","","0"
"1989-04","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","4176","","","","0"
"1989-04","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","2575","","","","0"
"1989-04","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","1269","","","","0"
"1989-04","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","332","","","","0"
"1989-04","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","1401","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","90","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","1311","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","980","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","332","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","400","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","111","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","111","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","","..","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","289","","","","0"
"1989-04","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","2375","","","","0"
"1989-04","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","10637","","","","0"
"1989-04","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","7622","","","","0"
"1989-04","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2518","","","","0"
"1989-04","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","1505","","","","0"
"1989-04","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","893","","","","0"
"1989-04","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","119","","","","0"
"1989-04","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","885","","","","0"
"1989-04","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","231","","","","0"
"1989-04","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","653","","","","0"
"1989-04","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","4219","","","","0"
"1989-04","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","1435","","","","0"
"1989-04","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","1581","","","","0"
"1989-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","3047","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","229","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","2818","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","1238","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","1581","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","4574","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","4377","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","3773","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","1007","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","221","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","837","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","642","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","115","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","952","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","603","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","197","","","","0"
"1989-04","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","3016","","","","0"
"1989-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-6460","","","","0"
"1989-04","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","-1646","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-139","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","-1507","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-258","","","","0"
"1989-04","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","-1249","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-4173","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-4266","","","","0"
