,AreaOrCountry,CL_UNIT,DataValue,Frequency,Indicator,NoteRef,TimePeriod,TimeSeriesDescription,TimeSeriesId,UNIT_MULT,Year,AreaOrCountry,CL_UNIT,DataValue,Frequency,Indicator,NoteRef,TimePeriod,TimeSeriesDescription,TimeSeriesId,UNIT_MULT,Year,AreaOrCountry,CL_UNIT,DataValue,Frequency,Indicator,NoteRef,TimePeriod,TimeSeriesDescription,TimeSeriesId,UNIT_MULT,Year,AreaOrCountry,CL_UNIT,DataValue,Frequency,Indicator,NoteRef,TimePeriod,TimeSeriesDescription,TimeSeriesId,UNIT_MULT,Year,AreaOrCountry,CL_UNIT,DataValue,Frequency,Indicator,NoteRef,TimePeriod,TimeSeriesDescription,TimeSeriesId,UNIT_MULT,Year,AreaOrCountry,CL_UNIT,DataValue,Frequency,Indicator,NoteRef,TimePeriod,TimeSeriesDescription,TimeSeriesId,UNIT_MULT,Year,AreaOrCountry,CL_UNIT,DataValue,Frequency,Indicator,NoteRef,TimePeriod,TimeSeriesDescription,TimeSeriesId,UNIT_MULT,Year,AreaOrCountry,CL_UNIT,DataValue,Frequency,Indicator,NoteRef,TimePeriod,TimeSeriesDescription,TimeSeriesId,UNIT_MULT,Year,AreaOrCountry,CL_UNIT,DataValue,Frequency,Indicator,NoteRef,TimePeriod,TimeSeriesDescription,TimeSeriesId,UNIT_MULT,Year
130,AllCountries,USD,189402.0,QSA,ExpGdsServIncRec,Q,1992Q3,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1992,AllCountries,USD,204104.0,QSA,ImpGdsServIncPay,Q,1992Q3,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1992,AllCountries,USD,166223.0,QSA,ImpGdsServ,Q,1992Q3,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1992,AllCountries,USD,9517.0,QSA,SecIncPay,"ITA1.1:1,Q",1992Q3,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1992,AllCountries,USD,20709.0,QSA,FinAssetsExclFinDeriv,Q,1992Q3,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1992,AllCountries,USD,42070.0,QSA,FinLiabsExclFinDeriv,Q,1992Q3,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1992,AllCountries,USD,-8187.0,QSA,StatDisc,"ITA1.1:3,Q",1992Q3,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1992,AllCountries,USD,-14703.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1992Q3,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1992,AllCountries,USD,-21361.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1992Q3,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1992
131,AllCountries,USD,190635.0,QSA,ExpGdsServIncRec,Q,1992Q4,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1992,AllCountries,USD,209422.0,QSA,ImpGdsServIncPay,Q,1992Q4,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1992,AllCountries,USD,170216.0,QSA,ImpGdsServ,Q,1992Q4,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1992,AllCountries,USD,11561.0,QSA,SecIncPay,"ITA1.1:1,Q",1992Q4,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1992,AllCountries,USD,30547.0,QSA,FinAssetsExclFinDeriv,Q,1992Q4,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1992,AllCountries,USD,50843.0,QSA,FinLiabsExclFinDeriv,Q,1992Q4,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1992,AllCountries,USD,-1503.0,QSA,StatDisc,"ITA1.1:3,Q",1992Q4,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1992,AllCountries,USD,-18787.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1992Q4,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1992,AllCountries,USD,-20296.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1992Q4,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1992
132,AllCountries,USD,192660.0,QSA,ExpGdsServIncRec,Q,1993Q1,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1993,AllCountries,USD,207435.0,QSA,ImpGdsServIncPay,Q,1993Q1,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1993,AllCountries,USD,172327.0,QSA,ImpGdsServ,Q,1993Q1,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1993,AllCountries,USD,8339.0,QSA,SecIncPay,"ITA1.1:1,Q",1993Q1,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1993,AllCountries,USD,26668.0,QSA,FinAssetsExclFinDeriv,Q,1993Q1,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1993,AllCountries,USD,29708.0,QSA,FinLiabsExclFinDeriv,Q,1993Q1,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1993,AllCountries,USD,12359.0,QSA,StatDisc,"ITA1.1:3,Q",1993Q1,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1993,AllCountries,USD,-14777.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1993Q1,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1993,AllCountries,USD,-3040.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1993Q1,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1993
133,AllCountries,USD,194828.0,QSA,ExpGdsServIncRec,Q,1993Q2,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1993,AllCountries,USD,215506.0,QSA,ImpGdsServIncPay,Q,1993Q2,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1993,AllCountries,USD,177461.0,QSA,ImpGdsServ,Q,1993Q2,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1993,AllCountries,USD,9111.0,QSA,SecIncPay,"ITA1.1:1,Q",1993Q2,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1993,AllCountries,USD,48236.0,QSA,FinAssetsExclFinDeriv,Q,1993Q2,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1993,AllCountries,USD,60992.0,QSA,FinLiabsExclFinDeriv,Q,1993Q2,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1993,AllCountries,USD,7936.0,QSA,StatDisc,"ITA1.1:3,Q",1993Q2,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1993,AllCountries,USD,-20679.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1993Q2,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1993,AllCountries,USD,-12756.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1993Q2,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1993
134,AllCountries,USD,195502.0,QSA,ExpGdsServIncRec,Q,1993Q3,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1993,AllCountries,USD,216805.0,QSA,ImpGdsServIncPay,Q,1993Q3,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1993,AllCountries,USD,178685.0,QSA,ImpGdsServ,Q,1993Q3,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1993,AllCountries,USD,9906.0,QSA,SecIncPay,"ITA1.1:1,Q",1993Q3,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1993,AllCountries,USD,63580.0,QSA,FinAssetsExclFinDeriv,Q,1993Q3,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1993,AllCountries,USD,95573.0,QSA,FinLiabsExclFinDeriv,Q,1993Q3,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1993,AllCountries,USD,-10622.0,QSA,StatDisc,"ITA1.1:3,Q",1993Q3,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1993,AllCountries,USD,-21302.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1993Q3,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1993,AllCountries,USD,-31993.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1993Q3,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1993
135,AllCountries,USD,201472.0,QSA,ExpGdsServIncRec,Q,1993Q4,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1993,AllCountries,USD,229529.0,QSA,ImpGdsServIncPay,Q,1993Q4,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1993,AllCountries,USD,184702.0,QSA,ImpGdsServ,Q,1993Q4,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1993,AllCountries,USD,12456.0,QSA,SecIncPay,"ITA1.1:1,Q",1993Q4,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1993,AllCountries,USD,60915.0,QSA,FinAssetsExclFinDeriv,Q,1993Q4,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1993,AllCountries,USD,92333.0,QSA,FinLiabsExclFinDeriv,Q,1993Q4,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1993,AllCountries,USD,-3350.0,QSA,StatDisc,"ITA1.1:3,Q",1993Q4,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1993,AllCountries,USD,-28058.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1993Q4,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1993,AllCountries,USD,-31418.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1993Q4,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1993
136,AllCountries,USD,204899.0,QSA,ExpGdsServIncRec,Q,1994Q1,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1994,AllCountries,USD,229880.0,QSA,ImpGdsServIncPay,Q,1994Q1,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1994,AllCountries,USD,189112.0,QSA,ImpGdsServ,Q,1994Q1,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1994,AllCountries,USD,8495.0,QSA,SecIncPay,"ITA1.1:1,Q",1994Q1,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1994,AllCountries,USD,41558.0,QSA,FinAssetsExclFinDeriv,Q,1994Q1,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1994,AllCountries,USD,91306.0,QSA,FinLiabsExclFinDeriv,Q,1994Q1,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1994,AllCountries,USD,-24759.0,QSA,StatDisc,"ITA1.1:3,Q",1994Q1,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1994,AllCountries,USD,-24981.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1994Q1,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1994,AllCountries,USD,-49748.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1994Q1,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1994
137,AllCountries,USD,212529.0,QSA,ExpGdsServIncRec,Q,1994Q2,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1994,AllCountries,USD,241107.0,QSA,ImpGdsServIncPay,Q,1994Q2,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1994,AllCountries,USD,196223.0,QSA,ImpGdsServ,Q,1994Q2,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1994,AllCountries,USD,8914.0,QSA,SecIncPay,"ITA1.1:1,Q",1994Q2,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1994,AllCountries,USD,45855.0,QSA,FinAssetsExclFinDeriv,Q,1994Q2,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1994,AllCountries,USD,56458.0,QSA,FinLiabsExclFinDeriv,Q,1994Q2,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1994,AllCountries,USD,18842.0,QSA,StatDisc,"ITA1.1:3,Q",1994Q2,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1994,AllCountries,USD,-28578.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1994Q2,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1994,AllCountries,USD,-10603.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1994Q2,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1994
138,AllCountries,USD,223535.0,QSA,ExpGdsServIncRec,Q,1994Q3,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1994,AllCountries,USD,255142.0,QSA,ImpGdsServIncPay,Q,1994Q3,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1994,AllCountries,USD,204966.0,QSA,ImpGdsServ,Q,1994Q3,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1994,AllCountries,USD,10084.0,QSA,SecIncPay,"ITA1.1:1,Q",1994Q3,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1994,AllCountries,USD,35416.0,QSA,FinAssetsExclFinDeriv,Q,1994Q3,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1994,AllCountries,USD,84707.0,QSA,FinLiabsExclFinDeriv,Q,1994Q3,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1994,AllCountries,USD,-17455.0,QSA,StatDisc,"ITA1.1:3,Q",1994Q3,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1994,AllCountries,USD,-31608.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1994Q3,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1994,AllCountries,USD,-49291.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1994Q3,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1994
139,AllCountries,USD,231741.0,QSA,ExpGdsServIncRec,Q,1994Q4,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1994,AllCountries,USD,268186.0,QSA,ImpGdsServIncPay,Q,1994Q4,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1994,AllCountries,USD,211448.0,QSA,ImpGdsServ,Q,1994Q4,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1994,AllCountries,USD,12773.0,QSA,SecIncPay,"ITA1.1:1,Q",1994Q4,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1994,AllCountries,USD,65930.0,QSA,FinAssetsExclFinDeriv,Q,1994Q4,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1994,AllCountries,USD,80524.0,QSA,FinLiabsExclFinDeriv,Q,1994Q4,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1994,AllCountries,USD,21861.0,QSA,StatDisc,"ITA1.1:3,Q",1994Q4,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1994,AllCountries,USD,-36445.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1994Q4,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1994,AllCountries,USD,-14594.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1994Q4,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1994
140,AllCountries,USD,241889.0,QSA,ExpGdsServIncRec,Q,1995Q1,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1995,AllCountries,USD,273323.0,QSA,ImpGdsServIncPay,Q,1995Q1,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1995,AllCountries,USD,218392.0,QSA,ImpGdsServ,Q,1995Q1,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1995,AllCountries,USD,9443.0,QSA,SecIncPay,"ITA1.1:1,Q",1995Q1,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1995,AllCountries,USD,68201.0,QSA,FinAssetsExclFinDeriv,Q,1995Q1,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1995,AllCountries,USD,100272.0,QSA,FinLiabsExclFinDeriv,Q,1995Q1,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1995,AllCountries,USD,-629.0,QSA,StatDisc,"ITA1.1:3,Q",1995Q1,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1995,AllCountries,USD,-31434.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1995Q1,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1995,AllCountries,USD,-32071.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1995Q1,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1995
141,AllCountries,USD,249583.0,QSA,ExpGdsServIncRec,Q,1995Q2,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1995,AllCountries,USD,281597.0,QSA,ImpGdsServIncPay,Q,1995Q2,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1995,AllCountries,USD,225007.0,QSA,ImpGdsServ,Q,1995Q2,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1995,AllCountries,USD,9131.0,QSA,SecIncPay,"ITA1.1:1,Q",1995Q2,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1995,AllCountries,USD,119505.0,QSA,FinAssetsExclFinDeriv,Q,1995Q2,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1995,AllCountries,USD,122801.0,QSA,FinLiabsExclFinDeriv,Q,1995Q2,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1995,AllCountries,USD,28598.0,QSA,StatDisc,"ITA1.1:3,Q",1995Q2,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1995,AllCountries,USD,-32013.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1995Q2,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1995,AllCountries,USD,-3296.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1995Q2,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1995
142,AllCountries,USD,256368.0,QSA,ExpGdsServIncRec,Q,1995Q3,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1995,AllCountries,USD,283345.0,QSA,ImpGdsServIncPay,Q,1995Q3,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1995,AllCountries,USD,223289.0,QSA,ImpGdsServ,Q,1995Q3,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1995,AllCountries,USD,9543.0,QSA,SecIncPay,"ITA1.1:1,Q",1995Q3,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1995,AllCountries,USD,48666.0,QSA,FinAssetsExclFinDeriv,Q,1995Q3,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1995,AllCountries,USD,116853.0,QSA,FinLiabsExclFinDeriv,Q,1995Q3,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1995,AllCountries,USD,-40767.0,QSA,StatDisc,"ITA1.1:3,Q",1995Q3,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1995,AllCountries,USD,-26977.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1995Q3,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1995,AllCountries,USD,-68187.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1995Q3,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1995
143,AllCountries,USD,260205.0,QSA,ExpGdsServIncRec,Q,1995Q4,Exports of goods and services and income receipts (credits); quarterly seasonally adjusted,TSI_ItaExpGdsServIncRec_QSA,6,1995,AllCountries,USD,283351.0,QSA,ImpGdsServIncPay,Q,1995Q4,Imports of goods and services and income payments (debits); quarterly seasonally adjusted,TSI_ItaImpGdsServIncPay_QSA,6,1995,AllCountries,USD,224085.0,QSA,ImpGdsServ,Q,1995Q4,Imports of goods and services; quarterly seasonally adjusted,TSI_ItaImpGdsServ_QSA,6,1995,AllCountries,USD,9956.0,QSA,SecIncPay,"ITA1.1:1,Q",1995Q4,Secondary income (current transfer) payments; quarterly seasonally adjusted,TSI_ItaSecIncPay_QSA,6,1995,AllCountries,USD,127183.0,QSA,FinAssetsExclFinDeriv,Q,1995Q4,Net U.S. acquisition of financial assets excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinAssetsExclFinDeriv_QSA,6,1995,AllCountries,USD,106467.0,QSA,FinLiabsExclFinDeriv,Q,1995Q4,Net U.S. incurrence of liabilities excluding financial derivatives; quarterly seasonally adjusted,TSI_ItaFinLiabsExclFinDeriv_QSA,6,1995,AllCountries,USD,43751.0,QSA,StatDisc,"ITA1.1:3,Q",1995Q4,Statistical discrepancy; quarterly seasonally adjusted,TSI_ItaStatDisc_QSA,6,1995,AllCountries,USD,-23147.0,QSA,BalCurrAcct,"ITA1.1:4,Q",1995Q4,Balance on current account; quarterly seasonally adjusted,TSI_ItaBalCurrAcct_QSA,6,1995,AllCountries,USD,20716.0,QSA,NetLendBorrFinAcct,"ITA1.1:5,Q",1995Q4,Net lending (+) or net borrowing (-) from financial-account transactions; quarterly seasonally adjusted,TSI_ItaNetLendBorrFinAcct_QSA,6,1995
